,insee_code,group
50654,73186,1
50655,73187,2
50656,73187,3
50657,73187,2
50658,73187,3
50659,73187,4
50660,73187,3
50661,73188,4
50662,73189,4
50663,73190,1
50664,73190,3
50665,73191,0
50666,73191,0
50667,73192,0
50668,73193,3
50669,73194,4
50670,73196,3
50671,73197,1
50672,73200,0
50673,73201,3
50674,73202,0
50675,73203,4
50676,73203,2
50677,73204,4
50678,73205,4
50679,73206,1
50680,73207,4
50681,73208,1
50682,73210,4
50683,73211,0
50684,73212,4
50685,73213,1
50686,73213,0
50687,73213,0
50688,73213,0
50689,73213,0
50690,73213,0
50691,73214,3
50692,73215,4
50693,73215,3
50694,73216,4
50695,73217,4
50696,73218,3
50697,73219,0
50698,73220,0
50699,73221,3
50700,73222,0
50701,73222,0
50702,73222,0
50703,73222,3
50704,73223,3
50705,73224,4
50706,73225,0
50707,73225,0
50708,73225,0
50709,73226,4
50710,73227,1
50711,73227,0
50712,73228,0
50713,73229,4
50714,73230,1
50715,73231,4
50716,73232,1
50717,73233,0
50718,73234,0
50719,73235,1
50720,73235,3
50721,73235,3
50722,73236,3
50723,73236,3
50724,73237,2
50725,73240,0
50726,73241,3
50727,73242,3
50728,73243,0
50729,73243,0
50730,73244,0
50731,73245,4
50732,73246,0
50733,73247,0
50734,73248,3
50735,73248,2
50736,73248,4
50737,73248,3
50738,73248,3
50739,73249,3
50740,73250,4
50741,73252,4
50742,73253,4
50743,73254,4
50744,73255,4
50745,73256,4
50746,73257,1
50747,73257,0
50748,73257,1
50749,73257,3
50750,73257,1
50751,73257,0
50752,73258,0
50753,73259,3
50754,73260,0
50755,73261,4
50756,73261,2
50757,73261,3
50758,73261,4
50759,73262,3
50760,73263,3
50761,73265,0
50762,73266,4
50763,73267,3
50764,73268,4
50765,73269,3
50766,73270,0
50767,73270,0
50768,73270,3
50769,73271,0
50770,73272,4
50771,73273,3
50772,73274,0
50773,73275,4
50774,73276,0
50775,73277,3
50776,73278,4
50777,73280,1
50778,73281,3
50779,73282,4
50780,73283,3
50781,73284,1
50782,73284,0
50783,73285,3
50784,73285,3
50785,73286,4
50786,73288,3
50787,73289,4
50788,73290,3
50789,73290,3
50790,73290,1
50791,73290,1
50792,73290,3
50793,73292,4
50794,73293,0
50795,73294,4
50796,73296,1
50797,73297,0
50798,73298,4
50799,73299,3
50800,73300,1
50801,73300,1
50802,73301,3
50803,73302,3
50804,73303,3
50805,73303,4
50806,73303,4
50807,73303,4
50808,73303,4
50809,73304,1
50810,73306,1
50811,73307,0
50812,73308,4
50813,73309,4
50814,73310,1
50815,73311,0
50816,73312,3
50817,73313,4
50818,73314,3
50819,73315,4
50820,73316,4
50821,73317,0
50822,73318,3
50823,73320,4
50824,73322,3
50825,73322,3
50826,73323,3
50827,73324,3
50828,73326,3
50829,73326,0
50830,73327,4
50831,73328,1
50832,73328,3
50833,73329,3
50834,73330,3
50835,73330,4
50836,74001,3
50837,74002,0
50838,74002,0
50839,74003,1
50840,74004,3
50841,74005,0
50842,74005,0
50843,74005,3
50844,74005,3
50845,74006,3
50846,74006,0
50847,74007,3
50848,74007,3
50849,74008,2
50850,74008,3
50851,74008,2
50852,74008,1
50853,74009,1
50854,74010,1
50855,74010,0
50856,74010,0
50857,74010,0
50858,74010,0
50859,74010,0
50860,74010,0
50861,74010,0
50862,74010,0
50863,74010,1
50864,74010,1
50865,74010,1
50866,74010,1
50867,74010,0
50868,74010,1
50869,74010,1
50870,74010,1
50871,74010,1
50872,74010,2
50873,74010,1
50874,74010,1
50875,74010,1
50876,74010,1
50877,74010,1
50878,74010,1
50879,74010,0
50880,74010,0
50881,74010,3
50882,74010,3
50883,74010,0
50884,74010,0
50885,74010,1
50886,74010,1
50887,74010,1
50888,74010,1
50889,74010,1
50890,74010,1
50891,74010,1
50892,74010,1
50893,74010,0
50894,74010,0
50895,74010,1
50896,74010,1
50897,74010,0
50898,74010,0
50899,74010,0
50900,74010,0
50901,74010,2
50902,74010,0
50903,74010,3
50904,74010,1
50905,74010,0
50906,74010,1
50907,74010,1
50908,74010,1
50909,74010,1
50910,74010,0
50911,74010,0
50912,74010,0
50913,74010,0
50914,74010,0
50915,74010,0
50916,74010,0
50917,74010,0
50918,74010,0
50919,74010,0
50920,74010,0
50921,74010,0
50922,74010,0
50923,74010,0
50924,74010,2
50925,74010,0
50926,74010,0
50927,74010,1
50928,74010,0
50929,74010,0
50930,74010,1
50931,74010,0
50932,74010,1
50933,74010,1
50934,74010,1
50935,74010,0
50936,74012,2
50937,74012,0
50938,74012,0
50939,74012,0
50940,74012,0
50941,74012,2
50942,74012,2
50943,74012,2
50944,74012,2
50945,74012,2
50946,74012,0
50947,74012,0
50948,74012,2
50949,74012,0
50950,74012,0
50951,74012,0
50952,74012,2
50953,74013,1
50954,74013,1
50955,74014,1
50956,74014,0
50957,74015,4
50958,74016,1
50959,74018,3
50960,74019,0
50961,74019,1
50962,74020,1
50963,74021,3
50964,74024,3
50965,74025,1
50966,74026,4
50967,74026,3
50968,74026,3
50969,74027,3
50970,74029,3
50971,74030,3
50972,74031,1
50973,74032,3
50974,74033,3
50975,74034,3
50976,74035,3
50977,74036,1
50978,74037,3
50979,74038,3
50980,74040,1
50981,74040,3
50982,74041,3
50983,74042,1
50984,74042,3
50985,74042,3
50986,74042,0
50987,74042,2
50988,74042,3
50989,74042,4
50990,74042,3
50991,74042,0
50992,74042,4
50993,74043,3
50994,74043,3
50995,74043,3
50996,74043,3
50997,74044,1
50998,74045,3
50999,74046,3
51000,74048,3
51001,74049,3
51002,74050,3
51003,74051,1
51004,74052,1
51005,74053,0
51006,74054,0
51007,74055,4
51008,74056,1
51009,74056,1
51010,74056,1
51011,74056,2
51012,74056,0
51013,74056,3
51014,74056,1
51015,74056,1
51016,74056,1
51017,74057,3
51018,74058,1
51019,74059,3
51020,74060,4
51021,74061,3
51022,74062,1
51023,74063,1
51024,74064,3
51025,74065,0
51026,74066,1
51027,74067,1
51028,74067,1
51029,74068,3
51030,74069,3
51031,74070,1
51032,74070,1
51033,74071,3
51034,74072,3
51035,74073,4
51036,74074,0
51037,74075,3
51038,74076,3
51039,74076,3
51040,74077,3
51041,74078,3
51042,74079,1
51043,74080,1
51044,74081,3
51045,74081,3
51046,74081,3
51047,74081,3
51048,74081,3
51049,74081,0
51050,74081,2
51051,74081,2
51052,74081,3
51053,74081,3
51054,74082,0
51055,74082,1
51056,74083,1
51057,74083,1
51058,74085,1
51059,74086,3
51060,74087,3
51061,74088,1
51062,74089,3
51063,74090,3
51064,74091,1
51065,74094,3
51066,74094,1
51067,74094,3
51068,74094,3
51069,74095,4
51070,74096,1
51071,74096,3
51072,74096,1
51073,74096,1
51074,74097,0
51075,74097,0
51076,74098,1
51077,74099,1
51078,74100,3
51079,74101,3
51080,74102,0
51081,74103,1
51082,74103,3
51083,74104,1
51084,74104,3
51085,74105,3
51086,74105,3
51087,74105,3
51088,74106,3
51089,74107,0
51090,74108,1
51091,74109,3
51092,74110,3
51093,74111,1
51094,74112,0
51095,74112,0
51096,74112,1
51097,74112,1
51098,74112,1
51099,74114,1
51100,74116,3
51101,74117,3
51102,74118,3
51103,74118,3
51104,74119,0
51105,74119,1
51106,74119,1
51107,74119,0
51108,74121,1
51109,74122,3
51110,74123,3
51111,74123,3
51112,74123,4
51113,74123,0
51114,74123,3
51115,74123,3
51116,74124,1
51117,74124,1
51118,74126,3
51119,74127,4
51120,74127,0
51121,74128,3
51122,74128,3
51123,74128,3
51124,74129,3
51125,74130,4
51126,74131,3
51127,74133,2
51128,74133,2
51129,74133,3
51130,74133,2
51131,74133,2
51132,74134,1
51133,74135,3
51134,74136,1
51135,74136,1
51136,74137,1
51137,74137,3
51138,74137,3
51139,74138,0
51140,74139,0
51141,74140,3
51142,74141,3
51143,74142,0
51144,74143,1
51145,74143,1
51146,74143,0
51147,74144,3
51148,74145,1
51149,74146,3
51150,74147,3
51151,74148,0
51152,74150,3
51153,74151,4
51154,74152,1
51155,74153,1
51156,74154,3
51157,74155,3
51158,74156,3
51159,74157,3
51160,74158,3
51161,74159,3
51162,74159,3
51163,74160,1
51164,74161,3
51165,74161,3
51166,74162,3
51167,74163,0
51168,74164,3
51169,74164,3
51170,74164,3
51171,74164,3
51172,74164,3
51173,74165,3
51174,74166,3
51175,74167,3
51176,74167,3
51177,74168,0
51178,74169,3
51179,74169,3
51180,74169,3
51181,74170,3
51182,74171,0
51183,74172,0
51184,74173,1
51185,74173,1
51186,74173,1
51187,74173,1
51188,74174,3
51189,74175,4
51190,74176,1
51191,74177,3
51192,74178,3
51193,74179,3
51194,74180,1
51195,74180,1
51196,74183,3
51197,74184,0
51198,74185,0
51199,74185,0
51200,74185,3
51201,74186,0
51202,74188,1
51203,74189,3
51204,74190,3
51205,74191,1
51206,74191,1
51207,74192,3
51208,74193,3
51209,74194,3
51210,74195,3
51211,74196,3
51212,74197,3
51213,74198,0
51214,74199,1
51215,74200,1
51216,74200,1
51217,74201,1
51218,74202,3
51219,74203,3
51220,74205,0
51221,74206,3
51222,74206,3
51223,74208,3
51224,74208,0
51225,74208,0
51226,74208,4
51227,74208,0
51228,74208,4
51229,74208,3
51230,74208,2
51231,74208,4
51232,74209,0
51233,74210,3
51234,74211,3
51235,74211,3
51236,74212,3
51237,74213,0
51238,74213,0
51239,74213,1
51240,74213,1
51241,74213,1
51242,74213,1
51243,74215,3
51244,74216,1
51245,74218,1
51246,74218,3
51247,74218,3
51248,74218,3
51249,74219,1
51250,74220,3
51251,74220,3
51252,74220,0
51253,74220,3
51254,74220,3
51255,74221,1
51256,74222,3
51257,74223,3
51258,74224,0
51259,74224,0
51260,74224,0
51261,74224,0
51262,74224,0
51263,74224,0
51264,74224,0
51265,74225,2
51266,74225,3
51267,74225,3
51268,74225,4
51269,74225,0
51270,74225,4
51271,74225,3
51272,74225,0
51273,74226,3
51274,74228,1
51275,74229,3
51276,74229,3
51277,74229,3
51278,74231,3
51279,74232,1
51280,74233,4
51281,74234,3
51282,74235,3
51283,74236,1
51284,74236,1
51285,74236,1
51286,74236,3
51287,74236,3
51288,74237,3
51289,74238,3
51290,74239,1
51291,74240,0
51292,74241,4
51293,74241,3
51294,74241,4
51295,74242,1
51296,74242,1
51297,74242,1
51298,74242,1
51299,74242,1
51300,74243,1
51301,74243,2
51302,74243,1
51303,74243,0
51304,74243,0
51305,74243,1
51306,74243,0
51307,74243,0
51308,74244,0
51309,74249,3
51310,74249,3
51311,74250,3
51312,74250,3
51313,74250,3
51314,74250,3
51315,74250,3
51316,74252,0
51317,74253,0
51318,74254,3
51319,74255,3
51320,74256,3
51321,74256,2
51322,74256,3
51323,74256,1
51324,74256,1
51325,74256,0
51326,74256,3
51327,74256,3
51328,74256,1
51329,74256,3
51330,74257,3
51331,74258,1
51332,74259,3
51333,74260,3
51334,74261,3
51335,74262,3
51336,74263,1
51337,74263,3
51338,74263,3
51339,74263,0
51340,74264,3
51341,74264,2
51342,74264,3
51343,74264,4
51344,74265,3
51345,74266,0
51346,74267,1
51347,74267,1
51348,74267,1
51349,74269,3
51350,74271,0
51351,74272,3
51352,74272,3
51353,74272,3
51354,74273,1
51355,74274,4
51356,74275,1
51357,74275,1
51358,74275,3
51359,74276,3
51360,74276,0
51361,74278,3
51362,74278,3
51363,74278,3
51364,74278,3
51365,74279,3
51366,74280,1
51367,74280,1
51368,74280,3
51369,74280,3
51370,74281,1
51371,74281,1
51372,74281,0
51373,74281,1
51374,74281,1
51375,74281,2
51376,74281,1
51377,74281,1
51378,74281,0
51379,74281,2
51380,74281,1
51381,74281,0
51382,74281,0
51383,74281,2
51384,74281,0
51385,74281,3
51386,74281,0
51387,74281,2
51388,74281,0
51389,74281,1
51390,74281,1
51391,74281,0
51392,74282,3
51393,74282,3
51394,74282,3
51395,74282,1
51396,74282,1
51397,74282,0
51398,74282,0
51399,74283,3
51400,74284,3
51401,74285,3
51402,74286,3
51403,74287,3
51404,74288,3
51405,74288,3
51406,74289,3
51407,74289,3
51408,74290,0
51409,74291,4
51410,74292,3
51411,74293,1
51412,74293,1
51413,74293,1
51414,74294,3
51415,74295,4
51416,74296,1
51417,74297,3
51418,74298,1
51419,74298,0
51420,74298,1
51421,74298,3
51422,74298,1
51423,74299,1
51424,74299,1
51425,74301,3
51426,74302,1
51427,74303,1
51428,74303,1
51429,74303,1
51430,74304,3
51431,74305,3
51432,74305,0
51433,74305,0
51434,74305,0
51435,74305,0
51436,74305,0
51437,74306,0
51438,74307,0
51439,74308,3
51440,74309,0
51441,74309,1
51442,74309,1
51443,74310,0
51444,74311,0
51445,74311,3
51446,74311,3
51447,74312,4
51448,74313,1
51449,74314,3
51450,74315,0
51451,75056,1
51452,75056,1
51453,75056,1
51454,75056,0
51455,75056,1
51456,75056,1
51457,75056,1
51458,75056,1
51459,75056,1
51460,75056,1
51461,75056,1
51462,75056,1
51463,75056,1
51464,75056,1
51465,75056,1
51466,75056,1
51467,75056,0
51468,75056,0
51469,75056,0
51470,75056,0
51471,75056,1
51472,75056,1
51473,75056,1
51474,75056,1
51475,75056,1
51476,75056,1
51477,75056,1
51478,75056,1
51479,75056,1
51480,75056,1
51481,75056,1
51482,75056,1
51483,75056,1
51484,75056,1
51485,75056,1
51486,75056,1
51487,75056,1
51488,75056,1
51489,75056,1
51490,75056,1
51491,75056,1
51492,75056,1
51493,75056,1
51494,75056,1
51495,75056,1
51496,75056,1
51497,75056,1
51498,75056,1
51499,75056,1
51500,75056,1
51501,75056,1
51502,75056,1
51503,75056,1
51504,75056,1
51505,75056,1
51506,75056,1
51507,75056,1
51508,75056,1
51509,75056,1
51510,75056,1
51511,75056,1
51512,75056,1
51513,75056,1
51514,75056,1
51515,75056,1
51516,75056,1
51517,75056,1
51518,75056,1
51519,75056,1
51520,75056,1
51521,75056,1
51522,75056,1
51523,75056,1
51524,75056,0
51525,75056,1
51526,75056,0
51527,75056,1
51528,75056,1
51529,75056,1
51530,75056,1
51531,75056,1
51532,75056,1
51533,75056,1
51534,75056,1
51535,75056,0
51536,75056,1
51537,75056,1
51538,75056,1
51539,75056,1
51540,75056,1
51541,75056,1
51542,75056,1
51543,75056,1
51544,75056,1
51545,75056,1
51546,75056,1
51547,75056,1
51548,75056,1
51549,75056,1
51550,75056,1
51551,75056,1
51552,75056,1
51553,75056,1
51554,75056,1
51555,75056,1
51556,75056,1
51557,75056,1
51558,75056,1
51559,75056,1
51560,75056,1
51561,75056,1
51562,75056,1
51563,75056,1
51564,75056,1
51565,75056,1
51566,75056,1
51567,75056,1
51568,75056,1
51569,75056,1
51570,75056,1
51571,75056,1
51572,75056,1
51573,75056,1
51574,75056,1
51575,75056,1
51576,75056,1
51577,75056,1
51578,75056,1
51579,75056,1
51580,75056,1
51581,75056,0
51582,75056,0
51583,75056,0
51584,75056,2
51585,75056,0
51586,75056,0
51587,75056,0
51588,75056,2
51589,75056,0
51590,75056,0
51591,75056,0
51592,75056,0
51593,75056,1
51594,75056,0
51595,75056,0
51596,75056,1
51597,75056,1
51598,75056,0
51599,75056,0
51600,75056,1
51601,75056,0
51602,75056,0
51603,75056,0
51604,75056,0
51605,75056,0
51606,75056,0
51607,75056,2
51608,75056,0
51609,75056,0
51610,75056,0
51611,75056,0
51612,75056,0
51613,75056,1
51614,75056,1
51615,75056,1
51616,75056,1
51617,75056,1
51618,75056,1
51619,75056,1
51620,75056,1
51621,75056,1
51622,75056,1
51623,75056,1
51624,75056,1
51625,75056,1
51626,75056,1
51627,75056,1
51628,75056,1
51629,75056,0
51630,75056,1
51631,75056,1
51632,75056,0
51633,75056,1
51634,75056,1
51635,75056,1
51636,75056,1
51637,75056,1
51638,75056,1
51639,75056,1
51640,75056,1
51641,75056,1
51642,75056,1
51643,75056,1
51644,75056,1
51645,75056,1
51646,75056,1
51647,75056,1
51648,75056,1
51649,75056,1
51650,75056,1
51651,75056,1
51652,75056,1
51653,75056,1
51654,75056,1
51655,75056,1
51656,75056,1
51657,75056,1
51658,75056,1
51659,75056,1
51660,75056,1
51661,75056,1
51662,75056,0
51663,75056,1
51664,75056,1
51665,75056,1
51666,75056,1
51667,75056,1
51668,75056,1
51669,75056,0
51670,75056,0
51671,75056,1
51672,75056,0
51673,75056,0
51674,75056,0
51675,75056,1
51676,75056,0
51677,75056,0
51678,75056,0
51679,75056,0
51680,75056,0
51681,75056,0
51682,75056,0
51683,75056,0
51684,75056,0
51685,75056,0
51686,75056,0
51687,75056,0
51688,75056,0
51689,75056,0
51690,75056,0
51691,75056,0
51692,75056,0
51693,75056,0
51694,75056,0
51695,75056,0
51696,75056,0
51697,75056,0
51698,75056,0
51699,75056,0
51700,75056,0
51701,75056,0
51702,75056,0
51703,75056,0
51704,75056,0
51705,75056,0
51706,75056,1
51707,75056,0
51708,75056,0
51709,75056,0
51710,75056,0
51711,75056,0
51712,75056,0
51713,75056,0
51714,75056,0
51715,75056,0
51716,75056,0
51717,75056,0
51718,75056,0
51719,75056,0
51720,75056,0
51721,75056,0
51722,75056,0
51723,75056,0
51724,75056,0
51725,75056,0
51726,75056,0
51727,75056,0
51728,75056,0
51729,75056,0
51730,75056,0
51731,75056,0
51732,75056,0
51733,75056,0
51734,75056,0
51735,75056,0
51736,75056,1
51737,75056,0
51738,75056,0
51739,75056,0
51740,75056,0
51741,75056,0
51742,75056,0
51743,75056,0
51744,75056,0
51745,75056,0
51746,75056,0
51747,75056,0
51748,75056,0
51749,75056,2
51750,75056,0
51751,75056,0
51752,75056,0
51753,75056,0
51754,75056,0
51755,75056,0
51756,75056,0
51757,75056,0
51758,75056,0
51759,75056,0
51760,75056,0
51761,75056,2
51762,75056,2
51763,75056,1
51764,75056,1
51765,75056,1
51766,75056,0
51767,75056,1
51768,75056,1
51769,75056,1
51770,75056,1
51771,75056,1
51772,75056,1
51773,75056,1
51774,75056,1
51775,75056,0
51776,75056,1
51777,75056,0
51778,75056,0
51779,75056,0
51780,75056,0
51781,75056,0
51782,75056,0
51783,75056,0
51784,75056,0
51785,75056,0
51786,75056,0
51787,75056,0
51788,75056,0
51789,75056,0
51790,75056,0
51791,75056,0
51792,75056,1
51793,75056,1
51794,75056,0
51795,75056,0
51796,75056,0
51797,75056,0
51798,75056,0
51799,75056,0
51800,75056,0
51801,75056,0
51802,75056,0
51803,75056,0
51804,75056,1
51805,75056,1
51806,75056,0
51807,75056,0
51808,75056,0
51809,75056,0
51810,75056,0
51811,75056,0
51812,75056,0
51813,75056,0
51814,75056,0
51815,75056,0
51816,75056,0
51817,75056,1
51818,75056,1
51819,75056,1
51820,75056,0
51821,75056,1
51822,75056,0
51823,75056,0
51824,75056,0
51825,75056,0
51826,75056,0
51827,75056,0
51828,75056,1
51829,75056,0
51830,75056,1
51831,75056,1
51832,75056,0
51833,75056,0
51834,75056,0
51835,75056,0
51836,75056,0
51837,75056,0
51838,75056,0
51839,75056,0
51840,75056,1
51841,75056,0
51842,75056,0
51843,75056,0
51844,75056,1
51845,75056,1
51846,75056,1
51847,75056,0
51848,75056,1
51849,75056,1
51850,75056,0
51851,75056,0
51852,75056,0
51853,75056,0
51854,75056,0
51855,75056,1
51856,75056,0
51857,75056,0
51858,75056,0
51859,75056,0
51860,75056,0
51861,75056,0
51862,75056,0
51863,75056,0
51864,75056,0
51865,75056,0
51866,75056,1
51867,75056,0
51868,75056,0
51869,75056,2
51870,75056,0
51871,75056,0
51872,75056,0
51873,75056,0
51874,75056,0
51875,75056,0
51876,75056,0
51877,75056,0
51878,75056,0
51879,75056,0
51880,75056,0
51881,75056,0
51882,75056,0
51883,75056,0
51884,75056,0
51885,75056,0
51886,75056,0
51887,75056,0
51888,75056,0
51889,75056,0
51890,75056,0
51891,75056,0
51892,75056,0
51893,75056,0
51894,75056,0
51895,75056,0
51896,75056,0
51897,75056,0
51898,75056,0
51899,75056,0
51900,75056,0
51901,75056,0
51902,75056,0
51903,75056,0
51904,75056,0
51905,75056,2
51906,75056,0
51907,75056,0
51908,75056,0
51909,75056,1
51910,75056,1
51911,75056,0
51912,75056,0
51913,75056,0
51914,75056,0
51915,75056,0
51916,75056,0
51917,75056,0
51918,75056,0
51919,75056,0
51920,75056,0
51921,75056,1
51922,75056,0
51923,75056,0
51924,75056,0
51925,75056,0
51926,75056,0
51927,75056,0
51928,75056,0
51929,75056,0
51930,75056,0
51931,75056,0
51932,75056,0
51933,75056,0
51934,75056,0
51935,75056,0
51936,75056,0
51937,75056,0
51938,75056,0
51939,75056,0
51940,75056,0
51941,75056,0
51942,75056,0
51943,75056,0
51944,75056,1
51945,75056,1
51946,75056,0
51947,75056,1
51948,75056,0
51949,75056,0
51950,75056,1
51951,75056,1
51952,75056,0
51953,75056,0
51954,75056,1
51955,75056,0
51956,75056,0
51957,75056,0
51958,75056,0
51959,75056,0
51960,75056,0
51961,75056,2
51962,75056,1
51963,75056,1
51964,75056,1
51965,75056,1
51966,75056,1
51967,75056,1
51968,75056,1
51969,75056,1
51970,75056,1
51971,75056,1
51972,75056,1
51973,75056,1
51974,75056,0
51975,75056,1
51976,75056,1
51977,75056,0
51978,75056,1
51979,75056,1
51980,75056,1
51981,75056,1
51982,75056,1
51983,75056,0
51984,75056,1
51985,75056,1
51986,75056,1
51987,75056,1
51988,75056,0
51989,75056,0
51990,75056,1
51991,75056,0
51992,75056,0
51993,75056,0
51994,75056,0
51995,75056,0
51996,75056,0
51997,75056,0
51998,75056,1
51999,75056,1
52000,75056,1
52001,75056,1
52002,75056,0
52003,75056,1
52004,75056,1
52005,75056,1
52006,75056,1
52007,75056,1
52008,75056,1
52009,75056,0
52010,75056,0
52011,75056,0
52012,75056,0
52013,75056,1
52014,75056,1
52015,75056,1
52016,75056,1
52017,75056,1
52018,75056,1
52019,75056,1
52020,75056,1
52021,75056,1
52022,75056,1
52023,75056,1
52024,75056,1
52025,75056,1
52026,75056,1
52027,75056,1
52028,75056,1
52029,75056,1
52030,75056,1
52031,75056,1
52032,75056,1
52033,75056,1
52034,75056,1
52035,75056,1
52036,75056,1
52037,75056,1
52038,75056,1
52039,75056,1
52040,75056,1
52041,75056,1
52042,75056,1
52043,75056,1
52044,75056,1
52045,75056,1
52046,75056,1
52047,75056,1
52048,75056,1
52049,75056,1
52050,75056,1
52051,75056,1
52052,75056,1
52053,75056,1
52054,75056,1
52055,75056,1
52056,75056,1
52057,75056,0
52058,75056,1
52059,75056,1
52060,75056,1
52061,75056,1
52062,75056,1
52063,75056,0
52064,75056,1
52065,75056,0
52066,75056,0
52067,75056,0
52068,75056,1
52069,75056,1
52070,75056,0
52071,75056,1
52072,75056,1
52073,75056,1
52074,75056,1
52075,75056,1
52076,75056,1
52077,75056,1
52078,75056,1
52079,75056,1
52080,75056,1
52081,75056,1
52082,75056,1
52083,75056,1
52084,75056,1
52085,75056,1
52086,75056,1
52087,75056,1
52088,75056,1
52089,75056,1
52090,75056,1
52091,75056,1
52092,75056,1
52093,75056,1
52094,75056,0
52095,75056,1
52096,75056,1
52097,75056,1
52098,75056,1
52099,75056,1
52100,75056,1
52101,75056,1
52102,75056,1
52103,75056,1
52104,75056,1
52105,75056,1
52106,75056,1
52107,75056,1
52108,75056,1
52109,75056,1
52110,75056,1
52111,75056,1
52112,75056,1
52113,75056,1
52114,75056,1
52115,75056,1
52116,75056,1
52117,75056,1
52118,75056,1
52119,75056,1
52120,75056,1
52121,75056,1
52122,75056,1
52123,75056,1
52124,75056,1
52125,75056,1
52126,75056,1
52127,75056,1
52128,75056,1
52129,75056,1
52130,75056,1
52131,75056,1
52132,75056,1
52133,75056,1
52134,75056,1
52135,75056,1
52136,75056,1
52137,75056,1
52138,75056,1
52139,75056,1
52140,75056,1
52141,75056,1
52142,75056,1
52143,75056,1
52144,75056,1
52145,75056,1
52146,75056,1
52147,75056,1
52148,75056,1
52149,75056,1
52150,75056,1
52151,75056,1
52152,75056,1
52153,75056,1
52154,75056,1
52155,75056,1
52156,75056,1
52157,75056,1
52158,75056,1
52159,75056,1
52160,75056,1
52161,75056,1
52162,75056,1
52163,75056,1
52164,75056,1
52165,75056,1
52166,75056,0
52167,75056,0
52168,75056,0
52169,75056,0
52170,75056,0
52171,75056,0
52172,75056,0
52173,75056,0
52174,75056,0
52175,75056,2
52176,75056,2
52177,75056,0
52178,75056,0
52179,75056,0
52180,75056,0
52181,75056,0
52182,75056,0
52183,75056,0
52184,75056,0
52185,75056,0
52186,75056,0
52187,75056,0
52188,75056,0
52189,75056,0
52190,75056,0
52191,75056,0
52192,75056,0
52193,75056,0
52194,75056,0
52195,75056,2
52196,75056,0
52197,75056,0
52198,75056,2
52199,75056,0
52200,75056,2
52201,75056,0
52202,75056,0
52203,75056,0
52204,75056,2
52205,75056,0
52206,75056,0
52207,75056,0
52208,75056,0
52209,75056,0
52210,75056,0
52211,75056,0
52212,75056,0
52213,75056,0
52214,75056,0
52215,75056,0
52216,75056,0
52217,75056,0
52218,75056,0
52219,75056,0
52220,75056,0
52221,75056,0
52222,75056,0
52223,75056,0
52224,75056,0
52225,75056,0
52226,75056,0
52227,75056,0
52228,75056,0
52229,75056,0
52230,75056,0
52231,75056,0
52232,75056,0
52233,75056,2
52234,75056,0
52235,75056,0
52236,75056,2
52237,75056,0
52238,75056,0
52239,75056,0
52240,75056,0
52241,75056,0
52242,75056,0
52243,75056,0
52244,75056,0
52245,75056,0
52246,75056,0
52247,75056,0
52248,75056,0
52249,75056,0
52250,75056,0
52251,75056,0
52252,75056,0
52253,75056,0
52254,75056,0
52255,75056,0
52256,75056,2
52257,75056,2
52258,75056,0
52259,75056,0
52260,75056,0
52261,75056,0
52262,75056,0
52263,75056,0
52264,75056,0
52265,75056,2
52266,75056,0
52267,75056,0
52268,75056,0
52269,75056,0
52270,75056,2
52271,75056,2
52272,75056,0
52273,75056,0
52274,75056,0
52275,75056,0
52276,75056,2
52277,75056,0
52278,75056,2
52279,75056,2
52280,75056,0
52281,75056,1
52282,75056,0
52283,75056,0
52284,75056,0
52285,75056,0
52286,75056,0
52287,75056,2
52288,75056,0
52289,75056,2
52290,75056,0
52291,75056,0
52292,75056,0
52293,75056,0
52294,75056,0
52295,75056,0
52296,75056,0
52297,75056,0
52298,75056,0
52299,75056,2
52300,75056,0
52301,75056,2
52302,75056,0
52303,75056,1
52304,75056,1
52305,75056,1
52306,75056,0
52307,75056,0
52308,75056,0
52309,75056,1
52310,75056,0
52311,75056,0
52312,75056,0
52313,75056,0
52314,75056,0
52315,75056,0
52316,75056,0
52317,75056,0
52318,75056,2
52319,75056,2
52320,75056,0
52321,75056,0
52322,75056,0
52323,75056,0
52324,75056,0
52325,75056,0
52326,75056,0
52327,75056,0
52328,75056,0
52329,75056,0
52330,75056,0
52331,75056,1
52332,75056,0
52333,75056,0
52334,75056,0
52335,75056,0
52336,75056,0
52337,75056,0
52338,75056,0
52339,75056,0
52340,75056,0
52341,75056,1
52342,75056,0
52343,75056,1
52344,75056,2
52345,75056,2
52346,75056,0
52347,76001,3
52348,76002,3
52349,76004,4
52350,76005,2
52351,76005,0
52352,76006,3
52353,76007,3
52354,76008,4
52355,76009,3
52356,76010,4
52357,76011,4
52358,76012,3
52359,76013,3
52360,76014,3
52361,76014,3
52362,76015,3
52363,76016,3
52364,76017,4
52365,76018,4
52366,76019,4
52367,76020,4
52368,76020,4
52369,76021,4
52370,76022,4
52371,76023,3
52372,76024,3
52373,76025,4
52374,76026,4
52375,76026,4
52376,76028,4
52377,76029,4
52378,76030,3
52379,76032,3
52380,76033,4
52381,76034,3
52382,76034,4
52383,76035,3
52384,76036,3
52385,76038,0
52386,76039,0
52387,76040,4
52388,76041,0
52389,76042,4
52390,76043,3
52391,76045,4
52392,76046,4
52393,76047,4
52394,76048,4
52395,76049,4
52396,76050,4
52397,76051,4
52398,76051,3
52399,76052,3
52400,76053,4
52401,76054,4
52402,76055,3
